gene_id	microbiota	se	pval	chr	gene_name	Tissue	diseases
ENSG00000168374.10	genus.Ruminococcus1.id.11373	0.0356789092698317	0.00020685919293123	3	ARF4	Transverse	NA
ENSG00000173540.12	genus.Ruminococcus1.id.11373	0.027798100299177	2.35660294186556e-09	3	GMPPB	Transverse	NA
ENSG00000174953.13	genus.Ruminococcus1.id.11373	0.0272660339598505	0.000106941999143386	3	DHX36	Transverse	NA
ENSG00000178467.17	genus.Ruminococcus1.id.11373	0.0305383407160311	1.09596373404792e-08	3	P4HTM	Transverse	NA
ENSG00000198218.10	genus.Ruminococcus1.id.11373	0.017209889884904	8.39297997134898e-13	3	QRICH1	Transverse	NA
ENSG00000113141.17	genus.Ruminococcus1.id.11373	0.0279590040389051	0.000420176975344445	5	IK	Transverse	NA
ENSG00000237310.1	genus.Ruminococcus1.id.11373	0.00953591592843806	6.50239734390086e-05	7	GS1-124K5.4	Transverse	NA
ENSG00000182632.15	genus.Butyrivibrio.id.1993	0.0295585292093128	0.000168588432982599	10	CCNYL2	Transverse	NA
ENSG00000188199.10	genus.Butyrivibrio.id.1993	0.0188334280251925	5.51542425109614e-05	10	NUTM2B	Transverse	NA
ENSG00000189129.13	genus.Butyrivibrio.id.1993	0.0668209338998728	4.42267685397333e-05	10	PLAC9	Transverse	NA
ENSG00000225484.6	genus.Butyrivibrio.id.1993	0.0385392565761389	0.000303515958565574	10	NUTM2B-AS1	Transverse	NA
ENSG00000060642.10	genus.Butyrivibrio.id.1993	0.060801035802404	0.000185649346126733	1	PIGV	Transverse	NA
ENSG00000143452.15	genus.Butyrivibrio.id.1993	0.0450624429734169	0.00038214133192603	1	HORMAD1	Transverse	NA
ENSG00000166762.16	genus.Butyrivibrio.id.1993	0.0452426591085541	5.4308625966204e-08	15	CATSPER2	Transverse	NA
ENSG00000168803.14	genus.Butyrivibrio.id.1993	0.0245323697099078	0.000406335876130633	15	ADAL	Transverse	NA
ENSG00000243708.10	genus.Butyrivibrio.id.1993	0.0642416880913128	5.15154573322336e-05	15	PLA2G4B	Transverse	NA
ENSG00000249839.1	genus.Butyrivibrio.id.1993	0.0161746042785822	2.66386068520609e-05	15	AC011330.5	Transverse	NA
ENSG00000108785.7	genus.Butyrivibrio.id.1993	0.0432528461441956	1.32135860928263e-06	17	HSD17B1P1	Transverse	NA
ENSG00000108786.10	genus.Butyrivibrio.id.1993	0.0487068007321696	0.000159971673600978	17	HSD17B1	Transverse	NA
ENSG00000167695.14	genus.Butyrivibrio.id.1993	0.0455695200755605	0.000291440612077663	17	FAM57A	Transverse	NA
ENSG00000185829.17	genus.Butyrivibrio.id.1993	0.0155191430440666	0.000281258514757255	17	ARL17A	Transverse	NA
ENSG00000204650.14	genus.Butyrivibrio.id.1993	0.0112161127135164	0.000300718310876816	17	LINC02210	Transverse	NA
ENSG00000214401.4	genus.Butyrivibrio.id.1993	0.00818068054623806	0.000301228746071642	17	KANSL1-AS1	Transverse	NA
ENSG00000214425.7	genus.Butyrivibrio.id.1993	0.00818795877661014	0.000281937941232103	17	LRRC37A4P	Transverse	NA
ENSG00000261575.2	genus.Butyrivibrio.id.1993	0.0157386574396118	6.58367389361754e-05	17	RP11-259G18.1	Transverse	NA
ENSG00000263503.1	genus.Butyrivibrio.id.1993	0.00853676369931184	0.000487365492118175	17	MAPK8IP1P2	Transverse	NA
ENSG00000196236.12	genus.Butyrivibrio.id.1993	0.0456084497490255	0.000304295672060828	22	XPNPEP3	Transverse	NA
ENSG00000226950.6	genus.Butyrivibrio.id.1993	0.0828648529149835	0.000442415450679141	4	DANCR	Transverse	NA
ENSG00000124587.13	genus.Butyrivibrio.id.1993	0.0240645803134531	0.000309864594361309	6	PEX6	Transverse	NA
ENSG00000186470.13	genus.Butyrivibrio.id.1993	0.0150608337470592	3.28225484912587e-07	6	BTN3A2	Transverse	NA
ENSG00000197498.12	genus.Butyrivibrio.id.1993	0.0767643559159697	0.000310323949607109	6	RPF2	Transverse	NA
ENSG00000230177.1	genus.Butyrivibrio.id.1993	0.0627566923215389	9.69327950194723e-08	6	RP5-1112D6.4	Transverse	NA
ENSG00000235109.7	genus.Butyrivibrio.id.1993	0.0181845003271217	3.53046848198339e-07	6	ZSCAN31	Transverse	NA
ENSG00000260273.1	genus.Butyrivibrio.id.1993	0.0200319532936891	1.08553238308993e-05	6	RP11-425D10.10	Transverse	NA
ENSG00000254851.1	genus.Butyrivibrio.id.1993	0.0175532751401886	0.000348595713254569	11	RP11-109L13.1	Transverse	NA
ENSG00000280143.1	genus.Butyrivibrio.id.1993	0.0510891146997711	0.00011301658377351	11	AP000892.6	Transverse	NA
ENSG00000010626.14	genus.Butyrivibrio.id.1993	0.00717557013147778	1.65562621194829e-23	12	LRRC23	Transverse	NA
ENSG00000069493.14	genus.Butyrivibrio.id.1993	0.012266037965347	3.86032886751249e-71	12	CLEC2D	Transverse	NA
ENSG00000111671.9	genus.Butyrivibrio.id.1993	0.00593737937709258	1.36571858450432e-23	12	SPSB2	Transverse	NA
ENSG00000111676.14	genus.Butyrivibrio.id.1993	0.0358275242758465	3.19153650536818e-11	12	ATN1	Transverse	NA
ENSG00000111678.10	genus.Butyrivibrio.id.1993	0.0111721306653677	8.3527456260995e-23	12	C12orf57	Transverse	NA
ENSG00000214826.5	genus.Butyrivibrio.id.1993	0.013897909732095	9.42478279887256e-06	12	DDX12P	Transverse	NA
ENSG00000255374.3	genus.Butyrivibrio.id.1993	0.0187383760009064	0.0003358825784647	12	TAS2R43	Transverse	NA
ENSG00000256069.7	genus.Butyrivibrio.id.1993	0.00362313351013549	4.37214936497891e-06	12	A2MP1	Transverse	NA
ENSG00000256274.1	genus.Butyrivibrio.id.1993	0.0149044019673496	0.000177818454907246	12	TAS2R64P	Transverse	NA
ENSG00000256594.7	genus.Butyrivibrio.id.1993	0.0108305425636911	6.71290959296156e-45	12	RP11-705C15.2	Transverse	NA
ENSG00000258302.2	genus.Butyrivibrio.id.1993	0.0456618208198818	0.000340390538066026	12	RP11-981P6.1	Transverse	NA
ENSG00000260423.1	genus.Butyrivibrio.id.1993	0.00711016598325262	1.16994232704885e-08	12	RP13-735L24.1	Transverse	NA
ENSG00000267199.1	genus.Butyrivibrio.id.1993	0.0322975155514247	0.000395966478529551	18	RP11-861E21.2	Transverse	NA
ENSG00000170634.12	genus.Butyrivibrio.id.1993	0.0259423294674917	0.000386366281970224	2	ACYP2	Transverse	NA
ENSG00000240344.8	genus.Butyrivibrio.id.1993	0.0145337438451612	0.00033374916507368	2	PPIL3	Transverse	NA
ENSG00000272156.1	genus.Butyrivibrio.id.1993	0.0462522615663956	8.23012706324821e-05	2	RP11-477N3.1	Transverse	NA
ENSG00000164048.13	genus.Butyrivibrio.id.1993	0.018020978319056	3.85271652807954e-06	3	ZNF589	Transverse	NA
ENSG00000168268.10	genus.Butyrivibrio.id.1993	0.0299560006722352	0.000547305665788951	3	NT5DC2	Transverse	NA
ENSG00000272146.5	genus.Butyrivibrio.id.1993	0.0435006993453933	1.98525157647475e-05	3	ARF4-AS1	Transverse	NA
ENSG00000015676.17	genus.Butyrivibrio.id.1993	0.0676661537426032	0.000293899750577041	7	NUDCD3	Transverse	NA
ENSG00000164707.15	genus.Butyrivibrio.id.1993	0.0313288284416046	0.000529281294936138	7	SLC13A4	Transverse	NA
ENSG00000230295.1	genus.Butyrivibrio.id.1993	0.0301259052132894	5.00184427692007e-06	7	GTF2IP23	Transverse	NA
ENSG00000243317.7	genus.Butyrivibrio.id.1993	0.0317721935298482	0.000157036413599536	7	C7orf73	Transverse	NA
ENSG00000148110.15	genus.Butyrivibrio.id.1993	0.0971014150578773	1.33536483568699e-05	9	MFSD14B	Transverse	NA
ENSG00000148123.14	genus.Butyrivibrio.id.1993	0.0352495473042911	0.000334436018772814	9	PLPPR1	Transverse	NA
ENSG00000067208.14	genus.Intestinimonas.id.2062	0.0253402622584913	1.72262110456812e-05	1	EVI5	Transverse	NA
ENSG00000117500.12	genus.Intestinimonas.id.2062	0.0540819342572268	1.55295026465542e-05	1	TMED5	Transverse	NA
ENSG00000127463.13	genus.Intestinimonas.id.2062	0.0245591332376951	0.000533175413343228	1	EMC1	Transverse	NA
ENSG00000143452.15	genus.Intestinimonas.id.2062	0.0243553790016741	2.99348958479903e-06	1	HORMAD1	Transverse	NA
ENSG00000154358.20	genus.Intestinimonas.id.2062	0.0338053187497892	0.000478403184811505	1	OBSCN	Transverse	NA
ENSG00000223745.7	genus.Intestinimonas.id.2062	0.0120259415777046	7.45329915028919e-06	1	CCDC18-AS1	Transverse	NA
ENSG00000278811.4	genus.Intestinimonas.id.2062	0.0157030484063368	3.76572576197239e-06	1	LINC00624	Transverse	NA
ENSG00000136143.14	genus.Intestinimonas.id.2062	0.0256972488454654	0.000346388320688631	13	SUCLA2	Transverse	NA
ENSG00000145384.3	genus.Intestinimonas.id.2062	0.0279183842637113	2.31222586583801e-05	4	FABP2	Transverse	NA
ENSG00000245958.6	genus.Intestinimonas.id.2062	0.00783357687942875	0.000145641372116444	4	RP11-33B1.1	Transverse	NA
ENSG00000235652.7	genus.Intestinimonas.id.2062	0.0265394215765009	1.83655645021406e-07	6	RP11-545I5.3	Transverse	NA
ENSG00000241549.8	genus.Intestinimonas.id.2062	0.011132046892184	0.000136587628405711	6	GUSBP2	Transverse	NA
ENSG00000270362.1	genus.Intestinimonas.id.2062	0.0294280008403544	0.000523889501613585	6	HMGN3-AS1	Transverse	NA
ENSG00000173295.7	genus.Intestinimonas.id.2062	0.00971322251523294	0.000424620555699872	8	FAM86B3P	Transverse	NA
ENSG00000233609.3	genus.Intestinimonas.id.2062	0.0129865261557532	0.000538579694972943	8	RPL10P19	Transverse	NA
ENSG00000269918.1	genus.Intestinimonas.id.2062	0.01509034335123	7.6229160335376e-05	8	AF131215.9	Transverse	NA
ENSG00000110811.19	genus.Intestinimonas.id.2062	0.037182052286687	2.81963870246266e-06	12	P3H3	Transverse	NA
ENSG00000111788.10	genus.Intestinimonas.id.2062	0.00211582154095896	3.91934260114552e-06	12	RP11-22B23.1	Transverse	NA
ENSG00000173262.11	genus.Intestinimonas.id.2062	0.00767102013912867	3.32921653545982e-11	12	SLC2A14	Transverse	NA
ENSG00000175899.14	genus.Intestinimonas.id.2062	0.00787835537088842	3.21737048329167e-14	12	A2M	Transverse	NA
ENSG00000184293.7	genus.Intestinimonas.id.2062	0.0114211667206808	4.76898815971881e-14	12	CLECL1	Transverse	NA
ENSG00000257027.1	genus.Intestinimonas.id.2062	0.00370638827816625	1.12574720325455e-07	12	RP11-705C15.3	Transverse	NA
ENSG00000260423.1	genus.Intestinimonas.id.2062	0.00387713827096922	1.64018216607418e-05	12	RP13-735L24.1	Transverse	NA
ENSG00000134779.14	genus.Intestinimonas.id.2062	0.0125511712119109	0.000399575447337603	18	TPGS2	Transverse	NA
ENSG00000265752.2	genus.Intestinimonas.id.2062	0.0165976772471496	0.000443091028155411	18	RP11-403A21.1	Transverse	NA
ENSG00000198130.15	genus.Intestinimonas.id.2062	0.0272248292270913	0.000316929086046236	2	HIBCH	Transverse	NA
ENSG00000223797.5	genus.Intestinimonas.id.2062	0.0152974879187077	0.000224993003920598	3	ENTPD3-AS1	Transverse	NA
ENSG00000106603.18	genus.Intestinimonas.id.2062	0.0281150304218793	7.37738222556032e-05	7	COA1	Transverse	NA
ENSG00000164669.12	genus.Intestinimonas.id.2062	0.00610281121311507	1.15479097720255e-09	7	INTS4P1	Transverse	NA
ENSG00000182722.5	genus.Intestinimonas.id.2062	0.0117202295105614	5.41453159916602e-06	7	SEPHS1P1	Transverse	NA
ENSG00000189316.3	genus.Intestinimonas.id.2062	0.00914674541313846	2.78992555532286e-07	7	RP11-797H7.5	Transverse	NA
ENSG00000198039.11	genus.Intestinimonas.id.2062	0.013464282607133	3.80141843433559e-09	7	ZNF273	Transverse	NA
ENSG00000213462.4	genus.Intestinimonas.id.2062	0.0120363056844616	2.01807301336265e-06	7	ERV3-1	Transverse	NA
ENSG00000213640.3	genus.Intestinimonas.id.2062	0.0102384618939299	1.26889973128711e-05	7	EEF1DP4	Transverse	NA
ENSG00000224316.1	genus.Intestinimonas.id.2062	0.014091230965629	5.10387406909289e-05	7	GTF2IP5	Transverse	NA
ENSG00000226002.1	genus.Intestinimonas.id.2062	0.00677721909794807	4.06609519100725e-07	7	GTF2IP14	Transverse	NA
ENSG00000227113.2	genus.Intestinimonas.id.2062	0.00752651311753578	3.99755137632905e-09	7	RP11-460N20.4	Transverse	NA
ENSG00000234585.6	genus.Intestinimonas.id.2062	0.00652811131530084	1.1782680899301e-07	7	CCT6P3	Transverse	NA
ENSG00000261455.1	genus.Intestinimonas.id.2062	0.0235566765564613	9.60620437331059e-06	7	LINC01003	Transverse	NA
ENSG00000273024.5	genus.Intestinimonas.id.2062	0.0166025423683707	7.40628868180808e-07	7	INTS4P2	Transverse	NA
ENSG00000273142.1	genus.Intestinimonas.id.2062	0.00907582618240689	0.000270514986425643	7	RP11-458F8.4	Transverse	NA
ENSG00000277149.4	genus.Intestinimonas.id.2062	0.00714714964335549	1.53022983352545e-07	7	TYW1B	Transverse	NA
ENSG00000164978.17	genus.Intestinimonas.id.2062	0.00915552320206667	0.000185797465995195	9	NUDT2	Transverse	NA
ENSG00000197958.12	genus.Intestinimonas.id.2062	0.0593746913808905	0.00023837583527977	9	RPL12	Transverse	NA
ENSG00000156042.17	genus.Ruminococcus2.id.11374	0.0129907638012956	4.80447136994751e-06	10	CFAP70	Transverse	NA
ENSG00000272599.2	genus.Ruminococcus2.id.11374	0.0195905597005621	5.41490251411313e-06	10	RP11-152N13.16	Transverse	NA
ENSG00000272983.1	genus.Ruminococcus2.id.11374	0.0214528741240179	1.03533997125166e-06	10	RP11-508N22.12	Transverse	NA
ENSG00000273038.2	genus.Ruminococcus2.id.11374	0.0206437840388629	3.89140258268406e-06	10	RP11-479G22.8	Transverse	NA
ENSG00000116874.11	genus.Ruminococcus2.id.11374	0.012145162463484	3.75859835512441e-06	1	WARS2	Transverse	NA
ENSG00000134744.13	genus.Ruminococcus2.id.11374	0.0321716472915572	0.000462549264163364	1	ZCCHC11	Transverse	NA
ENSG00000143156.13	genus.Ruminococcus2.id.11374	0.0246236786991333	4.41807972797426e-05	1	NME7	Transverse	NA
ENSG00000231365.5	genus.Ruminococcus2.id.11374	0.0136842673307199	0.000235746479666962	1	RP11-418J17.1	Transverse	NA
ENSG00000234741.7	genus.Ruminococcus2.id.11374	0.0283578136416904	1.77451979721526e-05	1	GAS5	Transverse	NA
ENSG00000242715.7	genus.Ruminococcus2.id.11374	0.0244655822792059	0.000260717331801724	13	CCDC169	Transverse	NA
ENSG00000280165.1	genus.Ruminococcus2.id.11374	0.0146489481526463	5.89452403904298e-05	13	PCDH20	Transverse	NA
ENSG00000075131.9	genus.Ruminococcus2.id.11374	0.0253280203510389	7.94624530954943e-05	15	TIPIN	Transverse	NA
ENSG00000128891.15	genus.Ruminococcus2.id.11374	0.00674692458972898	1.34805182835327e-05	15	C15orf57	Transverse	NA
ENSG00000176700.19	genus.Ruminococcus2.id.11374	0.0166043819163306	1.28086855697696e-07	15	SCAND2P	Transverse	NA
ENSG00000184206.11	genus.Ruminococcus2.id.11374	0.00694766687734377	1.74345943456209e-10	15	GOLGA6L4	Transverse	NA
ENSG00000188388.10	genus.Ruminococcus2.id.11374	0.0158369190360105	1.44526242152067e-05	15	GOLGA6L3	Transverse	FEV1/FVC
ENSG00000189136.8	genus.Ruminococcus2.id.11374	0.0418116849395915	0.000207491467958446	15	UBE2Q2P1	Transverse	NA
ENSG00000197696.9	genus.Ruminococcus2.id.11374	0.0188501216055342	1.26071041641899e-05	15	NMB	Transverse	NA
ENSG00000244056.3	genus.Ruminococcus2.id.11374	0.0179864256321772	3.86973687571727e-06	15	RN7SL417P	Transverse	NA
ENSG00000259237.1	genus.Ruminococcus2.id.11374	0.0298440340416217	7.17799213938002e-05	15	RP11-209E8.1	Transverse	NA
ENSG00000259683.1	genus.Ruminococcus2.id.11374	0.0168013807206858	3.0558916960573e-05	15	RP11-182J1.14	Transverse	NA
ENSG00000109572.13	genus.Ruminococcus2.id.11374	0.0455396205400767	0.000132791727630822	4	CLCN3	Transverse	NA
ENSG00000112232.8	genus.Ruminococcus2.id.11374	0.0149152726567359	0.000163740430389755	6	KHDRBS2	Transverse	NA
ENSG00000204257.14	genus.Ruminococcus2.id.11374	0.0231855327570785	0.000292667104901955	6	HLA-DMA	Transverse	NA
ENSG00000204308.7	genus.Ruminococcus2.id.11374	0.0189955418311478	0.00019572273730925	6	RNF5	Transverse	NA
ENSG00000204338.8	genus.Ruminococcus2.id.11374	0.00913653856084317	9.01117983220042e-07	6	CYP21A1P	Transverse	NA
ENSG00000204536.13	genus.Ruminococcus2.id.11374	0.0138140201332184	7.63841380947462e-06	6	CCHCR1	Transverse	NA
ENSG00000204644.9	genus.Ruminococcus2.id.11374	0.00481491972611967	1.02980507192136e-08	6	ZFP57	Transverse	NA
ENSG00000244731.7	genus.Ruminococcus2.id.11374	0.00794145546148547	0.000108631628627027	6	C4A	Transverse	NA
ENSG00000281831.1	genus.Ruminococcus2.id.11374	0.00541309100067884	3.54729337955011e-06	6	HCP5B	Transverse	NA
ENSG00000165916.8	genus.Ruminococcus2.id.11374	0.0363750922596311	0.000465192401508484	11	PSMC3	Transverse	NA
ENSG00000181264.8	genus.Ruminococcus2.id.11374	0.0606974373806273	2.06282746633902e-05	11	TMEM136	Transverse	NA
ENSG00000248746.5	genus.Ruminococcus2.id.11374	0.011912290952811	0.000176614156343265	11	ACTN3	Transverse	NA
ENSG00000003056.7	genus.Ruminococcus2.id.11374	0.0157867801946503	6.41250967964281e-07	12	M6PR	Transverse	NA
ENSG00000010626.14	genus.Ruminococcus2.id.11374	0.00341487107769768	5.68494821250181e-09	12	LRRC23	Transverse	NA
ENSG00000111237.18	genus.Ruminococcus2.id.11374	0.0297027876057149	1.73941698746851e-05	12	VPS29	Transverse	NA
ENSG00000111664.10	genus.Ruminococcus2.id.11374	0.0058891747494356	7.57936689691177e-08	12	GNB3	Transverse	NA
ENSG00000111676.14	genus.Ruminococcus2.id.11374	0.017052433562312	4.08029876904475e-06	12	ATN1	Transverse	NA
ENSG00000111678.10	genus.Ruminococcus2.id.11374	0.00531835365575618	7.87099559449488e-09	12	C12orf57	Transverse	NA
ENSG00000175899.14	genus.Ruminococcus2.id.11374	0.00698348737724088	1.17374415097688e-21	12	A2M	Transverse	NA
ENSG00000204856.11	genus.Ruminococcus2.id.11374	0.0338995072597267	0.000359688539221593	12	FAM216A	Transverse	NA
ENSG00000256274.1	genus.Ruminococcus2.id.11374	0.00713866178351596	0.000238949332916399	12	TAS2R64P	Transverse	NA
ENSG00000157322.17	genus.Ruminococcus2.id.11374	0.00694530326867088	0.000144909835713423	16	CLEC18A	Transverse	NA
ENSG00000223496.2	genus.Ruminococcus2.id.11374	0.0066256627207577	0.000110676031651325	16	EXOSC6	Transverse	NA
ENSG00000255185.5	genus.Ruminococcus2.id.11374	0.0126444001548733	0.000299131981929399	16	PDXDC2P	Transverse	NA
ENSG00000261556.9	genus.Ruminococcus2.id.11374	0.00965783723172056	0.00058000199559778	16	SMG1P7	Transverse	NA
ENSG00000130684.13	genus.Ruminococcus2.id.11374	0.0367699454646595	4.7549112540789e-06	20	ZNF337	Transverse	NA
ENSG00000213742.6	genus.Ruminococcus2.id.11374	0.0468377992609617	0.000253977947817605	20	ZNF337-AS1	Transverse	NA
ENSG00000266931.1	genus.Ruminococcus2.id.11374	0.0227184980083949	5.962539103852e-05	2	RP11-1252D15.1	Transverse	NA
ENSG00000144792.9	genus.Ruminococcus2.id.11374	0.0100960776018545	2.85658913331446e-10	3	ZNF660	Transverse	NA
ENSG00000145020.15	genus.Ruminococcus2.id.11374	0.0150538592232556	3.21784761721386e-05	3	AMT	Transverse	NA
ENSG00000145029.13	genus.Ruminococcus2.id.11374	0.0238451380217981	9.13514535569709e-06	3	NICN1	Transverse	NA
ENSG00000173540.12	genus.Ruminococcus2.id.11374	0.0288777106134326	6.5278591430092e-05	3	GMPPB	Transverse	NA
ENSG00000178467.17	genus.Ruminococcus2.id.11374	0.0317301250016978	1.35931340477684e-05	3	P4HTM	Transverse	NA
ENSG00000198218.10	genus.Ruminococcus2.id.11374	0.0178769810551228	4.37184781744536e-06	3	QRICH1	Transverse	NA
ENSG00000226824.6	genus.Ruminococcus2.id.11374	0.00437790965544491	1.23853128888197e-07	7	RP4-756H11.3	Transverse	NA
ENSG00000230295.1	genus.Ruminococcus2.id.11374	0.0117618740903305	0.000183069181188917	7	GTF2IP23	Transverse	NA
ENSG00000273142.1	genus.Ruminococcus2.id.11374	0.00798057047854724	0.000100766221251875	7	RP11-458F8.4	Transverse	NA
ENSG00000119509.12	genus.Ruminococcus2.id.11374	0.0226169587697167	4.68098904990632e-07	9	INVS	Transverse	NA
ENSG00000164978.17	genus.Ruminococcus2.id.11374	0.00813912220313476	0.000240616499454588	9	NUDT2	Transverse	NA
ENSG00000276805.2	genus.CandidatusSoleaferrea.id.11350	0.0118759809917489	5.12222297574888e-05	10	RP11-291L22.9	Transverse	NA
ENSG00000143622.10	genus.CandidatusSoleaferrea.id.11350	0.0333853426989325	0.000461603413057213	1	RIT1	Transverse	NA
ENSG00000166946.13	genus.CandidatusSoleaferrea.id.11350	0.0896486873149625	0.000465548640957111	15	CCNDBP1	Transverse	NA
ENSG00000120071.13	genus.CandidatusSoleaferrea.id.11350	0.0184941488649972	0.000212113780712936	17	KANSL1	Transverse	NA
ENSG00000185829.17	genus.CandidatusSoleaferrea.id.11350	0.0116743808099467	4.25170498843263e-07	17	ARL17A	Transverse	NA
ENSG00000198933.9	genus.CandidatusSoleaferrea.id.11350	0.0493035698209301	2.35327352350819e-05	17	TBKBP1	Transverse	NA
ENSG00000204650.14	genus.CandidatusSoleaferrea.id.11350	0.00852418436511962	5.83420634001386e-05	17	LINC02210	Transverse	NA
ENSG00000214401.4	genus.CandidatusSoleaferrea.id.11350	0.00622701712246676	0.000289270368176127	17	KANSL1-AS1	Transverse	NA
ENSG00000214425.7	genus.CandidatusSoleaferrea.id.11350	0.00623613252158376	0.000394469332137021	17	LRRC37A4P	Transverse	NA
ENSG00000228782.7	genus.CandidatusSoleaferrea.id.11350	0.0238973919319759	0.000196561355509607	17	MRPL45P2	Transverse	NA
ENSG00000233327.10	genus.CandidatusSoleaferrea.id.11350	0.0130566765945715	0.00040503378722651	17	USP32P2	Transverse	NA
ENSG00000238083.7	genus.CandidatusSoleaferrea.id.11350	0.0072918782669703	0.000314158329796879	17	LRRC37A2	Transverse	NA
ENSG00000260075.1	genus.CandidatusSoleaferrea.id.11350	0.011234090937559	0.000247186257254778	17	NSFP1	Transverse	NA
ENSG00000261575.2	genus.CandidatusSoleaferrea.id.11350	0.0119788413517798	2.68084807712691e-05	17	RP11-259G18.1	Transverse	NA
ENSG00000262500.1	genus.CandidatusSoleaferrea.id.11350	0.00667773827852444	0.000156477706980928	17	MAPK8IP1P1	Transverse	NA
